timestamp,actual_cons__grid_load,actual_cons__grid_load_incl_hydro_pumped_storage,actual_cons__hydro_pumped_storage,actual_cons__residual_load,actual_gen__biomass,actual_gen__hydropower,actual_gen__wind_offshore,actual_gen__wind_onshore,actual_gen__photovoltaics,actual_gen__other_renewable,actual_gen__lignite,actual_gen__hard_coal,actual_gen__fossil_gas,actual_gen__hydro_pumped_storage,actual_gen__other_conventional,price__germany_luxembourg,price__de_lu_neighbours,price__belgium,price__denmark_1,price__denmark_2,price__france,price__netherlands,price__norway_2,price__austria,price__poland,price__sweden_4,price__switzerland,price__czech_republic,price__de_at_lu,price__northern_italy,price__slovenia,price__hungary,fc_cons__grid_load,fc_cons__residual_load,fc_gen__total,fc_gen__photovoltaics_and_wind,fc_gen__wind_offshore,fc_gen__wind_onshore,fc_gen__photovoltaics,fc_gen__other
2022-01-02 20:30:00+00:00,13183.25,13523.25,340.0,3400.25,1111.5,350.75,1651.0,8131.5,0.5,38.25,873.75,554.0,850.5,228.25,368.25,46.16,58.45,46.16,46.16,46.16,46.16,46.16,110.2,46.16,73.66,46.16,89.78,46.16,,178.41,46.16,113.0,13516.0,3609.75,16143.75,9906.25,1576.75,8329.5,0.0,6237.5
2022-01-02 20:45:00+00:00,13073.75,13467.75,394.0,3485.5,1111.75,350.5,1617.75,7970.0,0.5,38.25,877.5,555.0,849.5,224.0,367.0,46.16,58.45,46.16,46.16,46.16,46.16,46.16,110.2,46.16,73.66,46.16,89.78,46.16,,178.41,46.16,113.0,13501.0,3644.5,16143.75,9856.5,1575.25,8281.25,0.0,6287.25
2022-01-02 21:00:00+00:00,13127.25,13689.75,562.5,3831.0,1101.25,353.5,1568.25,7727.5,0.5,38.25,878.5,553.0,867.0,407.25,368.75,46.29,58.08,46.29,46.29,46.29,46.29,46.29,104.81,46.29,74.28,46.29,89.44,46.29,,154.44,46.29,46.29,13647.0,3987.25,15761.0,9659.75,1574.5,8085.25,0.0,6101.25
2022-01-02 21:15:00+00:00,12997.0,13566.5,569.5,3774.0,1098.5,354.75,1528.0,7694.5,0.5,38.25,873.5,548.0,847.25,349.75,369.75,46.29,58.08,46.29,46.29,46.29,46.29,46.29,104.81,46.29,74.28,46.29,89.44,46.29,,154.44,46.29,46.29,13550.5,3950.25,15761.0,9600.25,1576.25,8024.0,0.0,6160.75
2022-01-02 21:30:00+00:00,12782.0,13336.25,554.25,3672.0,1092.75,368.25,1489.5,7620.0,0.5,38.25,882.5,541.5,863.5,306.75,370.75,46.29,58.08,46.29,46.29,46.29,46.29,46.29,104.81,46.29,74.28,46.29,89.44,46.29,,154.44,46.29,46.29,13390.75,3817.25,15761.0,9573.5,1577.75,7995.75,0.0,6187.5
2022-01-02 21:45:00+00:00,12519.25,13110.5,591.25,3468.0,1091.25,347.75,1451.25,7599.5,0.5,38.25,876.5,541.5,869.0,159.75,369.75,46.29,58.08,46.29,46.29,46.29,46.29,46.29,104.81,46.29,74.28,46.29,89.44,46.29,,154.44,46.29,46.29,13209.25,3668.75,15761.0,9540.5,1579.0,7961.5,0.0,6220.5
2022-01-02 22:00:00+00:00,12367.25,12804.75,437.5,3353.25,1082.0,350.25,1425.25,7588.25,0.5,38.25,871.25,540.75,832.5,354.75,368.75,32.93,47.09,32.93,32.93,32.93,32.93,32.93,110.16,32.93,57.04,32.93,87.38,32.93,,144.79,32.93,32.93,12970.5,3465.0,15438.0,9505.5,1581.0,7924.5,0.0,5932.5
2022-01-02 22:15:00+00:00,12131.75,12605.75,474.0,3082.5,1079.5,347.25,1458.5,7590.25,0.5,38.25,877.25,536.75,820.5,187.25,368.5,32.93,47.09,32.93,32.93,32.93,32.93,32.93,110.16,32.93,57.04,32.93,87.38,32.93,,144.79,32.93,32.93,12855.75,3365.5,15438.0,9490.25,1585.75,7904.5,0.0,5947.75
2022-01-02 22:30:00+00:00,12011.0,12489.75,478.75,3114.75,1074.5,348.75,1495.5,7400.25,0.5,38.5,882.25,534.75,823.5,114.25,368.0,32.93,47.09,32.93,32.93,32.93,32.93,32.93,110.16,32.93,57.04,32.93,87.38,32.93,,144.79,32.93,32.93,12691.75,3216.25,15438.0,9475.5,1591.0,7884.5,0.0,5962.5
2022-01-02 22:45:00+00:00,11824.5,12459.75,635.25,2884.5,1071.5,347.5,1589.75,7349.75,0.5,38.5,893.75,530.75,830.5,68.25,368.25,32.93,47.09,32.93,32.93,32.93,32.93,32.93,110.16,32.93,57.04,32.93,87.38,32.93,,144.79,32.93,32.93,12587.75,3135.75,15438.0,9452.0,1594.25,7857.75,0.0,5986.0
2022-01-02 23:00:00+00:00,11599.0,12309.75,710.75,2761.25,1059.75,350.75,1547.0,7290.25,0.5,38.25,909.25,525.75,863.5,81.25,365.5,0.31,27.34,-0.7,13.2,13.2,2.71,0.31,124.99,20.89,21.82,20.89,62.55,20.89,,127.0,20.89,20.89,12479.25,3346.25,14618.5,9133.0,1572.75,7560.25,0.0,5485.5
2022-01-02 23:15:00+00:00,11520.25,12352.0,831.75,2702.75,1056.5,351.5,1556.0,7261.0,0.5,38.25,913.0,524.5,867.75,47.5,365.75,0.31,27.34,-0.7,13.2,13.2,2.71,0.31,124.99,20.89,21.82,20.89,62.55,20.89,,127.0,20.89,20.89,12327.25,3166.5,14618.5,9160.75,1594.25,7566.5,0.0,5457.75
2022-01-02 23:30:00+00:00,11428.5,12291.75,863.25,2711.75,1057.75,366.0,1568.5,7147.75,0.5,38.25,912.0,521.25,878.25,58.5,366.75,0.31,27.34,-0.7,13.2,13.2,2.71,0.31,124.99,20.89,21.82,20.89,62.55,20.89,,127.0,20.89,20.89,12206.25,3035.75,14618.5,9170.5,1614.0,7556.5,0.0,5448.0
2022-01-02 23:45:00+00:00,11267.5,12251.25,983.75,2673.5,1051.75,351.5,1582.5,7011.0,0.5,38.25,942.25,522.25,876.5,64.75,365.5,0.31,27.34,-0.7,13.2,13.2,2.71,0.31,124.99,20.89,21.82,20.89,62.55,20.89,,127.0,20.89,20.89,12066.0,2934.75,14618.5,9131.25,1592.0,7539.25,0.0,5487.25
2022-01-03 00:00:00+00:00,11173.25,12221.75,1048.5,2805.75,1051.75,377.75,1558.25,6808.75,0.5,38.25,1002.75,516.5,853.25,102.25,364.75,-0.01,21.11,-1.34,19.92,19.92,1.71,-0.01,123.41,9.7,19.62,19.92,9.66,9.7,,127.0,9.7,9.7,11979.75,2880.75,14262.75,9099.0,1580.75,7518.25,0.0,5163.75
2022-01-03 00:15:00+00:00,11033.25,12098.25,1065.0,2932.75,1057.25,363.25,1510.5,6589.5,0.5,38.0,1004.75,516.25,841.25,98.75,364.0,-0.01,21.11,-1.34,19.92,19.92,1.71,-0.01,123.41,9.7,19.62,19.92,9.66,9.7,,127.0,9.7,9.7,11876.0,2754.25,14262.75,9121.75,1587.25,7534.5,0.0,5141.0
2022-01-03 00:30:00+00:00,10996.5,12044.0,1047.5,3017.5,1055.25,363.75,1503.5,6475.0,0.5,37.75,992.75,514.0,837.0,95.25,362.5,-0.01,21.11,-1.34,19.92,19.92,1.71,-0.01,123.41,9.7,19.62,19.92,9.66,9.7,,127.0,9.7,9.7,11794.25,2616.75,14262.75,9177.5,1593.75,7583.75,0.0,5085.25
2022-01-03 00:45:00+00:00,10854.0,11944.5,1090.5,2526.0,1048.0,355.5,1475.5,6852.0,0.5,38.0,977.5,512.25,847.0,69.75,361.5,-0.01,21.11,-1.34,19.92,19.92,1.71,-0.01,123.41,9.7,19.62,19.92,9.66,9.7,,127.0,9.7,9.7,11725.0,2486.5,14262.75,9238.5,1599.0,7639.5,0.0,5024.25
